sample_index,true_label,raw_pred,raw_confidence,adjusted_pred,adjusted_confidence,raw_prob_NORM,raw_prob_MI,raw_prob_STTC,raw_prob_CD,raw_prob_HYP
575,CD,CD,0.817556,CD,0.815738,0.009427,0.127426,0.038915,0.817556,0.006675
576,STTC,STTC,0.658767,STTC,0.639078,0.005695,0.036896,0.658767,0.014462,0.284180
577,CD,CD,0.816573,CD,0.814599,0.008229,0.147203,0.017612,0.816573,0.010383
578,STTC,STTC,0.732975,STTC,0.728960,0.030311,0.072006,0.732975,0.158971,0.005737
579,NORM,STTC,0.516712,STTC,0.489501,0.336628,0.122408,0.516712,0.013670,0.010582
580,STTC,STTC,0.479123,STTC,0.477358,0.013709,0.059766,0.479123,0.433332,0.014070
581,NORM,CD,0.600236,CD,0.567770,0.346239,0.041853,0.000753,0.600236,0.010919
582,STTC,STTC,0.741225,STTC,0.739572,0.001903,0.105397,0.741225,0.133159,0.018317
583,NORM,NORM,0.858069,NORM,0.874940,0.858069,0.019932,0.034439,0.082168,0.005392
584,NORM,STTC,0.665450,STTC,0.640921,0.177790,0.036201,0.665450,0.030238,0.090321
585,CD,HYP,0.650850,HYP,0.667983,0.051740,0.018276,0.262959,0.016176,0.650850
586,NORM,NORM,0.681559,NORM,0.712993,0.681559,0.189156,0.047600,0.078715,0.002969
587,MI,NORM,0.378821,NORM,0.411979,0.378821,0.229403,0.105523,0.219516,0.066736
588,NORM,MI,0.477625,MI,0.452026,0.342574,0.477625,0.051314,0.117156,0.011330
589,NORM,CD,0.513882,NORM,0.481521,0.444866,0.026386,0.001582,0.513882,0.013283
590,CD,CD,0.994599,CD,0.994247,0.001713,0.002924,0.000035,0.994599,0.000729
591,NORM,NORM,0.936412,NORM,0.943303,0.936412,0.013296,0.003606,0.029541,0.017145
592,STTC,STTC,0.793769,STTC,0.786182,0.051337,0.131653,0.793769,0.010482,0.012760
593,NORM,NORM,0.720268,NORM,0.746927,0.720268,0.005135,0.004135,0.234308,0.036154
594,NORM,STTC,0.680592,STTC,0.659042,0.112876,0.038205,0.680592,0.031096,0.137230
595,NORM,NORM,0.665299,NORM,0.695561,0.665299,0.014504,0.016593,0.269211,0.034393
596,NORM,MI,0.601178,MI,0.595055,0.062196,0.601178,0.001179,0.333308,0.002139
597,HYP,CD,0.440028,CD,0.439543,0.004294,0.411772,0.140010,0.440028,0.003896
598,NORM,NORM,0.598739,NORM,0.627148,0.598739,0.146570,0.034274,0.103384,0.117033
599,CD,CD,0.640246,CD,0.639002,0.009787,0.324815,0.021710,0.640246,0.003441
600,STTC,STTC,0.578750,STTC,0.545239,0.357682,0.008908,0.578750,0.020667,0.033994
601,NORM,NORM,0.444207,NORM,0.469049,0.444207,0.239243,0.003216,0.043171,0.270163
602,STTC,STTC,0.467928,STTC,0.449597,0.000683,0.134823,0.467928,0.009950,0.386616
603,NORM,STTC,0.588173,STTC,0.555781,0.349982,0.022465,0.588173,0.023753,0.015627
604,CD,NORM,0.529760,NORM,0.563233,0.529760,0.005489,0.001863,0.395813,0.067074
605,STTC,STTC,0.644002,STTC,0.641435,0.015047,0.295337,0.644002,0.030721,0.014894
606,NORM,NORM,0.762786,NORM,0.787712,0.762786,0.011359,0.001456,0.208944,0.015454
607,MI,MI,0.501448,MI,0.483735,0.217568,0.501448,0.180864,0.086744,0.013376
608,NORM,NORM,0.727889,NORM,0.755477,0.727889,0.078206,0.003681,0.174914,0.015309
609,MI,MI,0.613403,MI,0.596378,0.168059,0.613403,0.142177,0.063528,0.012833
610,MI,MI,0.683315,MI,0.662432,0.191891,0.683315,0.096237,0.024093,0.004464
611,CD,NORM,0.507885,NORM,0.535193,0.507885,0.003885,0.002924,0.291721,0.193585
612,NORM,STTC,0.651734,STTC,0.631010,0.146016,0.047910,0.651734,0.066735,0.087604
613,NORM,NORM,0.575268,NORM,0.606680,0.575268,0.254066,0.022340,0.066743,0.081583
614,MI,NORM,0.499684,NORM,0.531252,0.499684,0.145829,0.014871,0.226177,0.113439
615,CD,CD,0.952514,CD,0.949876,0.012810,0.025970,0.002013,0.952514,0.006693
616,NORM,NORM,0.755542,NORM,0.780412,0.755542,0.004878,0.033043,0.182425,0.024112
617,MI,CD,0.710450,CD,0.710093,0.000770,0.277986,0.007203,0.710450,0.003591
618,MI,MI,0.436377,NORM,0.454124,0.421605,0.436377,0.028183,0.014867,0.098968
619,MI,NORM,0.454512,NORM,0.491748,0.454512,0.239874,0.129475,0.173266,0.002874
620,NORM,HYP,0.501384,HYP,0.491980,0.454558,0.006797,0.017935,0.019326,0.501384
621,NORM,NORM,0.583376,NORM,0.617218,0.583376,0.012289,0.003827,0.365136,0.035373
622,MI,MI,0.441440,MI,0.441037,0.002078,0.441440,0.310610,0.240374,0.005499
623,STTC,STTC,0.811040,STTC,0.808659,0.011650,0.112978,0.811040,0.054257,0.010075
624,NORM,NORM,0.509887,NORM,0.547044,0.509887,0.084348,0.339676,0.062289,0.003801
625,HYP,STTC,0.459856,STTC,0.453461,0.078483,0.282318,0.459856,0.166024,0.013319
626,NORM,NORM,0.568748,NORM,0.601803,0.568748,0.004247,0.001329,0.368847,0.056829
627,STTC,STTC,0.486736,STTC,0.477494,0.115876,0.045405,0.486736,0.346244,0.005739
628,NORM,NORM,0.614846,NORM,0.648745,0.614846,0.270366,0.046100,0.053270,0.015418
629,NORM,NORM,0.754469,NORM,0.780433,0.754469,0.014358,0.011713,0.209167,0.010293
630,NORM,CD,0.738311,CD,0.715990,0.134204,0.036632,0.000942,0.738311,0.089912
631,NORM,NORM,0.613519,NORM,0.647719,0.613519,0.063579,0.142623,0.168865,0.011414
632,CD,NORM,0.705202,NORM,0.735213,0.705202,0.024260,0.165181,0.102663,0.002694
633,CD,CD,0.797189,CD,0.796971,0.000436,0.199720,0.000722,0.797189,0.001933
634,MI,MI,0.846318,MI,0.846146,0.000887,0.846318,0.075782,0.076455,0.000558
635,MI,MI,0.639668,MI,0.639593,0.000516,0.639668,0.029415,0.330082,0.000319
636,MI,NORM,0.525044,NORM,0.561840,0.525044,0.365600,0.083510,0.018485,0.007361
637,NORM,NORM,0.718327,NORM,0.746877,0.718327,0.005637,0.071096,0.193804,0.011136
638,NORM,NORM,0.767293,NORM,0.783333,0.767293,0.002148,0.017399,0.081279,0.131880
639,NORM,NORM,0.610461,NORM,0.645239,0.610461,0.349129,0.002011,0.034423,0.003976
640,STTC,MI,0.430262,MI,0.428701,0.013460,0.430262,0.275602,0.266767,0.013909
641,MI,NORM,0.577155,NORM,0.612188,0.577155,0.322489,0.003153,0.078720,0.018483
642,NORM,NORM,0.449423,NORM,0.482165,0.449423,0.019844,0.250731,0.182950,0.097052
643,MI,MI,0.748931,MI,0.748574,0.002766,0.748931,0.016222,0.231801,0.000280
644,NORM,NORM,0.863179,NORM,0.878001,0.863179,0.032567,0.002940,0.077272,0.024042
645,NORM,NORM,0.725302,NORM,0.753577,0.725302,0.008931,0.004188,0.253374,0.008205
646,STTC,MI,0.547890,MI,0.546462,0.015437,0.547890,0.401425,0.034161,0.001087
647,CD,HYP,0.274309,NORM,0.290304,0.267909,0.045693,0.210556,0.201533,0.274309
648,MI,MI,0.687136,MI,0.686690,0.000967,0.687136,0.183451,0.123770,0.004676
649,NORM,NORM,0.827533,NORM,0.846690,0.827533,0.003909,0.003535,0.149576,0.015447
650,NORM,NORM,0.650081,NORM,0.674794,0.650081,0.185941,0.006135,0.023973,0.133871
651,NORM,NORM,0.660445,NORM,0.691895,0.660445,0.012534,0.000571,0.306085,0.020364
652,NORM,CD,0.538431,CD,0.514290,0.277827,0.164543,0.000380,0.538431,0.018820
653,STTC,CD,0.445850,CD,0.421209,0.348370,0.149266,0.036339,0.445850,0.020174
654,NORM,NORM,0.875448,NORM,0.887893,0.875448,0.069479,0.005456,0.012799,0.036817
655,NORM,NORM,0.745732,NORM,0.763320,0.745732,0.014488,0.006048,0.097013,0.136719
656,CD,CD,0.874283,CD,0.873848,0.002170,0.084680,0.037473,0.874283,0.001393
657,MI,CD,0.614797,CD,0.594541,0.202818,0.165042,0.005498,0.614797,0.011845
658,MI,CD,0.433875,CD,0.425129,0.123730,0.429055,0.008115,0.433875,0.005225
659,NORM,NORM,0.694320,NORM,0.712565,0.694320,0.006488,0.037681,0.073999,0.187511
660,NORM,NORM,0.634284,NORM,0.659228,0.634284,0.106728,0.041140,0.073097,0.144751
661,NORM,HYP,0.315906,HYP,0.329478,0.163263,0.229257,0.062339,0.229235,0.315906
662,NORM,STTC,0.468958,NORM,0.499484,0.462224,0.018241,0.468958,0.047128,0.003448
663,NORM,NORM,0.927355,NORM,0.936064,0.927355,0.024607,0.007899,0.031132,0.009007
664,NORM,CD,0.487758,CD,0.461039,0.262658,0.100062,0.002651,0.487758,0.146872
665,MI,NORM,0.407240,NORM,0.443795,0.407240,0.257095,0.141270,0.192215,0.002180
666,NORM,NORM,0.873575,NORM,0.888994,0.873575,0.005536,0.003161,0.114787,0.002941
667,CD,CD,0.964756,CD,0.962540,0.011272,0.018618,0.000812,0.964756,0.004541
668,MI,MI,0.619481,MI,0.588827,0.308937,0.619481,0.004345,0.047624,0.019612
669,NORM,NORM,0.806160,NORM,0.827924,0.806160,0.140172,0.006813,0.038987,0.007869
670,NORM,HYP,0.419837,HYP,0.439534,0.071007,0.085996,0.011563,0.411596,0.419837
671,MI,CD,0.895755,CD,0.882530,0.087668,0.007928,0.001057,0.895755,0.007592
672,HYP,HYP,0.892518,HYP,0.895179,0.049551,0.013950,0.015521,0.028460,0.892518
673,NORM,NORM,0.609056,NORM,0.627805,0.609056,0.011316,0.043023,0.064949,0.271657
674,NORM,NORM,0.717315,NORM,0.744500,0.717315,0.002537,0.021480,0.227051,0.031616
675,NORM,NORM,0.851692,NORM,0.869047,0.851692,0.111917,0.007144,0.021641,0.007604
676,STTC,STTC,0.508028,STTC,0.475159,0.426705,0.048167,0.508028,0.015977,0.001124
677,NORM,NORM,0.794111,NORM,0.812399,0.794111,0.008975,0.111967,0.016811,0.068136
678,MI,MI,0.531051,MI,0.530967,0.000897,0.531051,0.003841,0.464087,0.000124
679,HYP,HYP,0.569028,HYP,0.568717,0.283814,0.001599,0.117715,0.027844,0.569028
680,STTC,STTC,0.678643,STTC,0.653436,0.238022,0.061044,0.678643,0.021761,0.000530
681,STTC,MI,0.495629,MI,0.492813,0.034459,0.495629,0.450659,0.017943,0.001310
682,STTC,STTC,0.401394,STTC,0.399605,0.010230,0.273195,0.401394,0.288346,0.026834
683,HYP,HYP,0.895024,HYP,0.903251,0.006023,0.005741,0.078597,0.014614,0.895024
684,NORM,NORM,0.833453,NORM,0.848184,0.833453,0.007012,0.009069,0.086052,0.064413
685,NORM,NORM,0.829281,NORM,0.846512,0.829281,0.005457,0.004937,0.122495,0.037830
686,NORM,NORM,0.810212,NORM,0.832019,0.810212,0.050664,0.008675,0.127944,0.002504
687,NORM,NORM,0.677581,NORM,0.708865,0.677581,0.111891,0.052518,0.149412,0.008598
688,NORM,NORM,0.919748,NORM,0.929828,0.919748,0.004747,0.021231,0.050539,0.003734
689,NORM,MI,0.410399,MI,0.394072,0.250876,0.410399,0.002815,0.328014,0.007896
690,NORM,NORM,0.539261,NORM,0.576058,0.539261,0.068665,0.144281,0.244483,0.003310
691,CD,CD,0.799273,CD,0.791015,0.003478,0.101053,0.002290,0.799273,0.093906
692,CD,CD,0.493730,CD,0.463704,0.382176,0.027639,0.068855,0.493730,0.027599
693,NORM,CD,0.353292,NORM,0.361097,0.328243,0.288640,0.001247,0.353292,0.028578
694,NORM,NORM,0.790160,NORM,0.803725,0.790160,0.026882,0.035877,0.010634,0.136448
695,NORM,NORM,0.512087,NORM,0.548693,0.512087,0.054882,0.398624,0.020631,0.013776
696,NORM,CD,0.553139,CD,0.518988,0.387258,0.029130,0.000693,0.553139,0.029780
697,NORM,STTC,0.650624,STTC,0.640317,0.092831,0.038294,0.650624,0.208038,0.010212
698,NORM,CD,0.635368,CD,0.600482,0.355218,0.002347,0.001251,0.635368,0.005815
699,MI,MI,0.421147,NORM,0.453170,0.416797,0.421147,0.010698,0.140620,0.010737
700,NORM,NORM,0.474805,NORM,0.511391,0.474805,0.144410,0.177784,0.185165,0.017835
701,NORM,NORM,0.546401,NORM,0.573259,0.546401,0.030940,0.002627,0.239622,0.180410
702,NORM,NORM,0.485579,NORM,0.522967,0.485579,0.191754,0.249250,0.071614,0.001802
703,MI,CD,0.925771,CD,0.923388,0.004341,0.051317,0.000715,0.925771,0.017856
704,NORM,NORM,0.742391,NORM,0.768647,0.742391,0.104146,0.019366,0.115044,0.019052
705,NORM,NORM,0.555070,NORM,0.590243,0.555070,0.222632,0.004961,0.190998,0.026339
706,CD,CD,0.788529,CD,0.777917,0.080878,0.123332,0.001997,0.788529,0.005263
707,STTC,CD,0.349690,CD,0.338481,0.023122,0.054096,0.293803,0.349690,0.279290
708,NORM,NORM,0.804649,NORM,0.824844,0.804649,0.094288,0.054100,0.016836,0.030128
709,CD,CD,0.452864,CD,0.451041,0.022294,0.327917,0.192801,0.452864,0.004123
710,NORM,NORM,0.693508,NORM,0.715851,0.693508,0.003601,0.015208,0.160863,0.126820
711,STTC,STTC,0.697809,STTC,0.695812,0.014250,0.264584,0.697809,0.017988,0.005369
712,HYP,HYP,0.527114,HYP,0.551260,0.008185,0.117893,0.191750,0.155058,0.527114
713,NORM,NORM,0.812079,NORM,0.831674,0.812079,0.033217,0.001742,0.124067,0.028896
714,CD,CD,0.497641,CD,0.496102,0.002776,0.367632,0.106723,0.497641,0.025228
715,CD,CD,0.833325,CD,0.833156,0.000980,0.163556,0.001713,0.833325,0.000426
716,HYP,HYP,0.632491,HYP,0.623884,0.333050,0.005945,0.010079,0.018435,0.632491
717,STTC,MI,0.465602,MI,0.464345,0.000484,0.465602,0.415805,0.093112,0.024997
718,NORM,NORM,0.757821,NORM,0.781844,0.757821,0.005845,0.031832,0.171275,0.033227
719,NORM,NORM,0.590374,NORM,0.623358,0.590374,0.213424,0.007041,0.143377,0.045785
720,STTC,STTC,0.587618,STTC,0.566805,0.218935,0.009489,0.587618,0.171705,0.012252
721,STTC,NORM,0.595251,NORM,0.630097,0.595251,0.043956,0.311713,0.037196,0.011884
722,NORM,NORM,0.871390,NORM,0.884598,0.871390,0.003821,0.012558,0.079274,0.032958
723,STTC,STTC,0.749502,STTC,0.743201,0.007618,0.027848,0.749502,0.146138,0.068894
724,NORM,NORM,0.595829,NORM,0.630484,0.595829,0.317591,0.006663,0.065194,0.014723
725,NORM,NORM,0.593388,NORM,0.627960,0.593388,0.312460,0.003773,0.072879,0.017499
726,MI,STTC,0.724345,STTC,0.717007,0.051336,0.090955,0.724345,0.115045,0.018319
727,MI,MI,0.660881,MI,0.660806,0.000149,0.660881,0.073373,0.264748,0.000849
728,NORM,NORM,0.912782,NORM,0.923400,0.912782,0.007330,0.005885,0.066824,0.007179
729,MI,CD,0.422753,CD,0.421254,0.001334,0.307629,0.236496,0.422753,0.031788
730,NORM,NORM,0.475745,NORM,0.512732,0.475745,0.200450,0.260018,0.053976,0.009811
731,MI,CD,0.544236,CD,0.533986,0.112201,0.303544,0.030149,0.544236,0.009870
732,MI,MI,0.449992,MI,0.441389,0.119676,0.449992,0.296708,0.132446,0.001178
733,NORM,NORM,0.872863,NORM,0.887277,0.872863,0.018606,0.038336,0.054027,0.016167
734,NORM,NORM,0.884521,NORM,0.896318,0.884521,0.005569,0.017136,0.060471,0.032303
735,MI,CD,0.324996,CD,0.315035,0.009135,0.262249,0.117031,0.324996,0.286589
736,NORM,CD,0.587873,CD,0.552910,0.376042,0.008735,0.004746,0.587873,0.022605
737,NORM,NORM,0.458744,NORM,0.495942,0.458744,0.089751,0.379952,0.067277,0.004276
738,STTC,NORM,0.754673,NORM,0.781022,0.754673,0.021220,0.173158,0.046143,0.004807
739,MI,NORM,0.788908,NORM,0.812391,0.788908,0.111092,0.019168,0.075337,0.005495
740,CD,CD,0.863129,CD,0.851387,0.072894,0.044575,0.000436,0.863129,0.018966
741,NORM,CD,0.566884,CD,0.532355,0.388643,0.024739,0.001035,0.566884,0.018699
742,STTC,HYP,0.403903,HYP,0.425841,0.035571,0.193126,0.364492,0.002909,0.403903
743,MI,NORM,0.458424,NORM,0.495188,0.458424,0.089124,0.339196,0.100060,0.013196
744,NORM,CD,0.494661,CD,0.460075,0.417464,0.010995,0.004487,0.494661,0.072393
745,STTC,STTC,0.787223,STTC,0.768331,0.149574,0.027724,0.787223,0.031849,0.003630
746,MI,MI,0.901783,MI,0.901222,0.003044,0.901783,0.042247,0.051693,0.001233
747,NORM,NORM,0.905252,NORM,0.914808,0.905252,0.018602,0.003416,0.042334,0.030396
748,MI,MI,0.918211,MI,0.917288,0.006180,0.918211,0.000582,0.074967,0.000061
749,CD,CD,0.549903,CD,0.549745,0.001447,0.420583,0.027569,0.549903,0.000499
750,CD,CD,0.758346,CD,0.751637,0.013871,0.137157,0.027104,0.758346,0.063522
751,NORM,NORM,0.363156,NORM,0.397559,0.363156,0.007796,0.336439,0.268616,0.023993
752,CD,CD,0.544359,CD,0.511053,0.381537,0.014856,0.026660,0.544359,0.032588
753,HYP,NORM,0.583820,NORM,0.603305,0.583820,0.013055,0.071587,0.047917,0.283621
754,NORM,NORM,0.550799,NORM,0.566071,0.550799,0.005616,0.021322,0.029082,0.393180
755,CD,CD,0.712535,CD,0.712198,0.000537,0.257134,0.026131,0.712535,0.003664
756,HYP,NORM,0.381854,NORM,0.411624,0.381854,0.191003,0.246501,0.028417,0.152225
757,HYP,NORM,0.453169,NORM,0.489307,0.453169,0.196733,0.265941,0.058608,0.025550
758,NORM,STTC,0.726325,STTC,0.704202,0.190848,0.052770,0.726325,0.025020,0.005037
759,NORM,NORM,0.550614,NORM,0.584829,0.550614,0.016438,0.003346,0.384403,0.045198
760,HYP,HYP,0.901350,HYP,0.904248,0.042218,0.011220,0.012151,0.033061,0.901350
761,NORM,NORM,0.684016,NORM,0.701450,0.684016,0.019089,0.066469,0.018771,0.211655
762,NORM,CD,0.460730,NORM,0.495861,0.459615,0.013613,0.042013,0.460730,0.024030
763,CD,HYP,0.423681,HYP,0.425591,0.343871,0.023911,0.004823,0.203714,0.423681
764,MI,MI,0.909831,MI,0.909546,0.001443,0.909831,0.004728,0.083239,0.000759
765,MI,STTC,0.338569,STTC,0.324238,0.268621,0.307061,0.338569,0.078840,0.006909
766,CD,CD,0.977475,CD,0.974975,0.013295,0.005114,0.000197,0.977475,0.003919
767,NORM,CD,0.679697,CD,0.648622,0.282935,0.015011,0.002203,0.679697,0.020154
768,CD,CD,0.766900,CD,0.743522,0.188189,0.035434,0.000090,0.766900,0.009387
769,STTC,STTC,0.462234,STTC,0.453219,0.120551,0.262768,0.462234,0.150812,0.003635
770,CD,CD,0.924290,CD,0.919784,0.001865,0.020780,0.009352,0.924290,0.043712
771,HYP,HYP,0.857894,HYP,0.865193,0.034743,0.008362,0.090250,0.008750,0.857894
772,NORM,STTC,0.531475,STTC,0.499273,0.394314,0.014571,0.531475,0.053135,0.006504
773,NORM,NORM,0.623699,NORM,0.658099,0.623699,0.281347,0.068021,0.025353,0.001580
774,MI,STTC,0.478609,STTC,0.475011,0.044866,0.444696,0.478609,0.028863,0.002967
775,NORM,NORM,0.578344,NORM,0.613686,0.578344,0.171199,0.031723,0.206097,0.012637
776,STTC,STTC,0.856369,STTC,0.855502,0.002465,0.099996,0.856369,0.035334,0.005837
777,MI,MI,0.762215,MI,0.760896,0.003817,0.762215,0.207926,0.015426,0.010616
778,NORM,MI,0.742817,MI,0.721523,0.179543,0.742817,0.002473,0.070828,0.004339
779,HYP,MI,0.671595,MI,0.643361,0.220065,0.671595,0.007705,0.021998,0.078638
780,STTC,STTC,0.690072,STTC,0.689190,0.003280,0.254770,0.690072,0.044769,0.007109
781,MI,HYP,0.398167,HYP,0.422010,0.005292,0.393066,0.098461,0.105014,0.398167
782,NORM,NORM,0.596083,NORM,0.631438,0.596083,0.163421,0.006836,0.230657,0.003003
783,MI,MI,0.629133,MI,0.596106,0.341267,0.629133,0.009278,0.018646,0.001676
784,NORM,CD,0.715180,CD,0.704039,0.093571,0.169378,0.015400,0.715180,0.006472
785,STTC,HYP,0.553388,HYP,0.569861,0.092824,0.081029,0.247554,0.025205,0.553388
786,NORM,NORM,0.540077,NORM,0.572484,0.540077,0.074151,0.153923,0.149487,0.082362
787,HYP,MI,0.465343,MI,0.458203,0.058591,0.465343,0.041865,0.376188,0.058013
788,MI,MI,0.838746,MI,0.832521,0.043339,0.838746,0.057352,0.056160,0.004404
789,NORM,NORM,0.624977,NORM,0.658058,0.624977,0.003159,0.005383,0.344739,0.021741
790,MI,MI,0.825451,MI,0.825172,0.001720,0.825451,0.009282,0.162975,0.000572
791,NORM,NORM,0.442586,NORM,0.479684,0.442586,0.375709,0.002011,0.176325,0.003369
792,MI,MI,0.418999,MI,0.397415,0.335249,0.418999,0.160218,0.085019,0.000516
793,STTC,CD,0.483015,CD,0.482891,0.000998,0.469425,0.045637,0.483015,0.000925
794,STTC,STTC,0.652657,STTC,0.650621,0.001822,0.284327,0.652657,0.034246,0.026947
795,STTC,STTC,0.691720,STTC,0.689679,0.002536,0.259465,0.691720,0.022049,0.024230
796,NORM,NORM,0.854540,NORM,0.869249,0.854540,0.024327,0.001913,0.082316,0.036904
797,NORM,MI,0.594983,MI,0.591814,0.030824,0.594983,0.000718,0.370000,0.003476
798,STTC,STTC,0.740128,STTC,0.726333,0.113984,0.110391,0.740128,0.030312,0.005185
799,STTC,STTC,0.603975,STTC,0.590969,0.128346,0.020165,0.603975,0.235760,0.011755
800,NORM,NORM,0.746198,NORM,0.765848,0.746198,0.039041,0.051374,0.056282,0.107105
801,CD,CD,0.556332,CD,0.556102,0.000280,0.419016,0.020883,0.556332,0.003489
802,CD,STTC,0.574564,STTC,0.566958,0.075921,0.034843,0.574564,0.303933,0.010739
803,NORM,NORM,0.702495,NORM,0.731346,0.702495,0.003879,0.165901,0.105733,0.021992
804,MI,MI,0.540203,MI,0.510545,0.349417,0.540203,0.002093,0.093618,0.014669
805,NORM,NORM,0.780407,NORM,0.802971,0.780407,0.044286,0.051040,0.096803,0.027464
806,NORM,NORM,0.850835,NORM,0.868618,0.850835,0.085935,0.040209,0.019656,0.003366
807,NORM,NORM,0.695395,NORM,0.725904,0.695395,0.152767,0.001641,0.145778,0.004419
808,NORM,CD,0.583941,CD,0.550225,0.371806,0.024747,0.008980,0.583941,0.010526
809,NORM,NORM,0.762120,NORM,0.786069,0.762120,0.130269,0.026097,0.052038,0.029475
810,STTC,STTC,0.755405,STTC,0.740287,0.067306,0.008106,0.755405,0.078582,0.090602
811,NORM,NORM,0.805813,NORM,0.828097,0.805813,0.123933,0.014330,0.054392,0.001532
812,NORM,NORM,0.834942,NORM,0.852232,0.834942,0.006217,0.047482,0.081490,0.029869
813,NORM,NORM,0.509664,NORM,0.531328,0.509664,0.037595,0.080269,0.068392,0.304079
814,NORM,NORM,0.478952,NORM,0.516375,0.478952,0.452765,0.024344,0.042777,0.001163
815,HYP,HYP,0.669448,HYP,0.673623,0.172487,0.002980,0.142315,0.012770,0.669448
816,NORM,NORM,0.648927,NORM,0.680481,0.648927,0.025117,0.284620,0.013362,0.027973
817,STTC,STTC,0.538627,STTC,0.537266,0.006236,0.394459,0.538627,0.046195,0.014483
818,NORM,NORM,0.887393,NORM,0.896769,0.887393,0.010567,0.011810,0.032452,0.057778
819,CD,CD,0.888222,CD,0.873259,0.103087,0.004010,0.000392,0.888222,0.004290
820,STTC,MI,0.510591,MI,0.509363,0.013193,0.510591,0.459026,0.014567,0.002624
821,NORM,NORM,0.553713,NORM,0.590224,0.553713,0.356406,0.002976,0.083533,0.003371
822,MI,MI,0.796114,MI,0.794869,0.001851,0.796114,0.158473,0.031526,0.012036
823,NORM,NORM,0.862255,NORM,0.872728,0.862255,0.012885,0.016503,0.028960,0.079397
824,NORM,NORM,0.786620,NORM,0.810085,0.786620,0.006817,0.108254,0.089954,0.008355
825,STTC,STTC,0.773513,STTC,0.770578,0.012620,0.135790,0.773513,0.061288,0.016789
826,NORM,NORM,0.386953,NORM,0.408246,0.386953,0.017971,0.161803,0.066116,0.367157
827,NORM,NORM,0.657175,NORM,0.688817,0.657175,0.269368,0.002766,0.050625,0.020067
828,NORM,NORM,0.642797,NORM,0.671903,0.642797,0.000993,0.049399,0.235704,0.071108
829,NORM,NORM,0.913441,NORM,0.924037,0.913441,0.016820,0.028439,0.034778,0.006522
830,CD,CD,0.566437,CD,0.564427,0.001055,0.219212,0.181074,0.566437,0.032223
831,CD,STTC,0.435765,STTC,0.433987,0.003256,0.233457,0.435765,0.293585,0.033937
832,NORM,NORM,0.450679,NORM,0.483137,0.450679,0.019368,0.373971,0.052875,0.103107
833,NORM,NORM,0.696585,NORM,0.725257,0.696585,0.015325,0.012638,0.245295,0.030158
834,MI,CD,0.707703,CD,0.707589,0.000638,0.290330,0.000776,0.707703,0.000553
835,HYP,HYP,0.866256,HYP,0.868479,0.069439,0.023174,0.014534,0.026597,0.866256
836,HYP,NORM,0.445039,NORM,0.482240,0.445039,0.374058,0.074847,0.104292,0.001764
837,STTC,MI,0.807618,MI,0.807022,0.001273,0.807618,0.097556,0.088497,0.005056
838,MI,STTC,0.424362,STTC,0.418696,0.082162,0.407808,0.424362,0.083426,0.002242
839,MI,NORM,0.526602,NORM,0.560525,0.526602,0.089748,0.003477,0.320278,0.059895
840,MI,MI,0.672765,MI,0.672475,0.002072,0.672765,0.091732,0.232518,0.000912
841,STTC,STTC,0.536044,STTC,0.531114,0.021652,0.343776,0.536044,0.043580,0.054948
842,CD,CD,0.952968,CD,0.952050,0.001452,0.036351,0.002300,0.952968,0.006929
843,NORM,NORM,0.828728,NORM,0.846054,0.828728,0.025587,0.001848,0.106508,0.037329
844,NORM,NORM,0.520671,NORM,0.544193,0.520671,0.013901,0.005640,0.199701,0.260087
845,NORM,NORM,0.896142,NORM,0.908482,0.896142,0.012466,0.005481,0.076146,0.009764
846,CD,CD,0.846566,CD,0.839548,0.005912,0.067025,0.010114,0.846566,0.070384
847,HYP,CD,0.603596,CD,0.575901,0.138860,0.013228,0.000746,0.603596,0.243570
848,CD,STTC,0.458076,STTC,0.456890,0.002049,0.427681,0.458076,0.090659,0.021535
849,NORM,NORM,0.755366,NORM,0.781563,0.755366,0.058869,0.126693,0.052916,0.006155
850,MI,MI,0.827585,MI,0.826990,0.001534,0.827585,0.032457,0.133933,0.004491
851,CD,NORM,0.459274,NORM,0.495955,0.459274,0.064842,0.080462,0.380416,0.015006
852,NORM,NORM,0.659999,NORM,0.692284,0.659999,0.183191,0.003808,0.145002,0.008001
853,NORM,NORM,0.448438,NORM,0.474956,0.448438,0.021994,0.249826,0.047802,0.231940
854,CD,CD,0.715118,CD,0.712663,0.001561,0.223167,0.029794,0.715118,0.030359
855,HYP,CD,0.856565,CD,0.848177,0.029093,0.057218,0.007865,0.856565,0.049260
856,CD,STTC,0.423457,STTC,0.405130,0.164248,0.168435,0.423457,0.066466,0.177394
857,NORM,NORM,0.658117,NORM,0.690500,0.658117,0.121001,0.004316,0.208577,0.007988
858,MI,STTC,0.457842,STTC,0.454549,0.002311,0.304300,0.457842,0.170217,0.065330
859,CD,CD,0.951839,CD,0.950195,0.007084,0.035314,0.000213,0.951839,0.005551
860,NORM,NORM,0.485003,NORM,0.522457,0.485003,0.141787,0.326639,0.046051,0.000520
861,MI,NORM,0.774225,NORM,0.798245,0.774225,0.030883,0.063202,0.116698,0.014993
862,NORM,NORM,0.572323,NORM,0.603658,0.572323,0.002608,0.008596,0.331803,0.084670
863,HYP,HYP,0.748026,HYP,0.758955,0.065411,0.003557,0.161055,0.021951,0.748026
