sample_index,true_label,raw_pred,raw_confidence,adjusted_pred,adjusted_confidence,raw_prob_NORM,raw_prob_MI,raw_prob_STTC,raw_prob_CD,raw_prob_HYP
575,CD,CD,0.989243,CD,0.976102,0.003558,0.003726,0.000723,0.989243,0.002750
576,STTC,STTC,0.824603,STTC,0.804877,0.028639,0.122104,0.824603,0.009704,0.014949
577,CD,CD,0.951563,CD,0.947314,0.000696,0.042760,0.004510,0.951563,0.000472
578,STTC,STTC,0.922644,STTC,0.913190,0.012118,0.039655,0.922644,0.023173,0.002410
579,NORM,HYP,0.481355,STTC,0.472488,0.034032,0.079126,0.377598,0.027890,0.481355
580,STTC,STTC,0.873978,STTC,0.842060,0.027284,0.071066,0.873978,0.023874,0.003798
581,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
582,STTC,STTC,0.763666,STTC,0.822504,0.002667,0.070058,0.763666,0.124133,0.039476
583,NORM,NORM,0.999090,NORM,0.999812,0.999090,0.000221,0.000085,0.000565,0.000039
584,NORM,STTC,0.779738,STTC,0.674500,0.081730,0.048747,0.779738,0.061374,0.028411
585,CD,HYP,0.851506,HYP,0.749903,0.006834,0.022015,0.035431,0.084213,0.851506
586,NORM,NORM,0.999357,NORM,0.999870,0.999357,0.000146,0.000019,0.000449,0.000029
587,MI,STTC,0.848157,STTC,0.781345,0.052248,0.028282,0.848157,0.005904,0.065409
588,NORM,STTC,0.856991,STTC,0.683381,0.106904,0.022786,0.856991,0.006774,0.006545
589,NORM,NORM,0.996879,NORM,0.999369,0.996879,0.000546,0.000075,0.002394,0.000106
590,CD,CD,0.977693,CD,0.976345,0.000384,0.015292,0.002733,0.977693,0.003898
591,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
592,STTC,STTC,0.479188,NORM,0.759615,0.464897,0.012524,0.479188,0.021468,0.021924
593,NORM,NORM,0.859220,NORM,0.970026,0.859220,0.018190,0.035648,0.013497,0.073446
594,NORM,STTC,0.776313,STTC,0.573579,0.153238,0.033188,0.776313,0.005600,0.031661
595,NORM,NORM,0.991153,NORM,0.998068,0.991153,0.001911,0.003403,0.001203,0.002330
596,NORM,STTC,0.645509,NORM,0.496895,0.210342,0.110404,0.645509,0.017625,0.016119
597,HYP,CD,0.543449,CD,0.531177,0.003030,0.342306,0.063830,0.543449,0.047385
598,NORM,CD,0.993367,CD,0.977174,0.004165,0.002121,0.000296,0.993367,0.000052
599,CD,MI,0.794478,MI,0.793098,0.000324,0.794478,0.001413,0.203387,0.000398
600,STTC,STTC,0.585343,NORM,0.647896,0.337003,0.055824,0.585343,0.018304,0.003526
601,NORM,NORM,0.937673,NORM,0.986467,0.937673,0.020405,0.004269,0.036439,0.001214
602,STTC,HYP,0.828370,HYP,0.684126,0.006969,0.005314,0.136499,0.022848,0.828370
603,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
604,CD,MI,0.662870,MI,0.559955,0.043455,0.662870,0.043018,0.232414,0.018244
605,STTC,STTC,0.617159,STTC,0.465750,0.158039,0.174469,0.617159,0.041296,0.009037
606,NORM,NORM,0.999093,NORM,0.999814,0.999093,0.000314,0.000058,0.000506,0.000030
607,MI,CD,0.525843,CD,0.516725,0.003936,0.461564,0.006601,0.525843,0.002057
608,NORM,NORM,0.756058,NORM,0.919835,0.756058,0.016873,0.198323,0.026658,0.002088
609,MI,MI,0.787622,MI,0.785105,0.000674,0.787622,0.002034,0.208729,0.000941
610,MI,MI,0.946506,MI,0.918305,0.005852,0.946506,0.018973,0.027539,0.001132
611,CD,CD,0.973466,CD,0.891273,0.023308,0.002011,0.000643,0.973466,0.000571
612,NORM,STTC,0.364302,NORM,0.591657,0.259031,0.262919,0.364302,0.089004,0.024744
613,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
614,MI,MI,0.921508,MI,0.902525,0.005111,0.921508,0.008955,0.055553,0.008873
615,CD,CD,0.906060,CD,0.887842,0.004679,0.077012,0.008098,0.906060,0.004152
616,NORM,NORM,0.999093,NORM,0.999814,0.999093,0.000314,0.000058,0.000506,0.000030
617,MI,MI,0.835454,MI,0.834529,0.000235,0.835454,0.002420,0.159353,0.002539
618,MI,STTC,0.520570,STTC,0.538439,0.060040,0.116280,0.520570,0.049771,0.253340
619,MI,STTC,0.907732,STTC,0.799576,0.058374,0.026686,0.907732,0.006796,0.000411
620,NORM,HYP,0.921640,HYP,0.762465,0.028050,0.002225,0.007691,0.040394,0.921640
621,NORM,NORM,0.998782,NORM,0.999756,0.998782,0.000877,0.000018,0.000263,0.000060
622,MI,STTC,0.703016,STTC,0.573414,0.113418,0.121967,0.703016,0.052042,0.009557
623,STTC,STTC,0.829049,STTC,0.819392,0.030076,0.038907,0.829049,0.009371,0.092597
624,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
625,HYP,STTC,0.434539,STTC,0.469457,0.041084,0.390558,0.434539,0.039818,0.094001
626,NORM,NORM,0.999357,NORM,0.999870,0.999357,0.000146,0.000019,0.000449,0.000029
627,STTC,CD,0.860637,CD,0.722546,0.049652,0.040547,0.014756,0.860637,0.034408
628,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
629,NORM,NORM,0.997360,NORM,0.999467,0.997360,0.000311,0.000041,0.002213,0.000076
630,NORM,NORM,0.996680,NORM,0.999334,0.996680,0.001304,0.000024,0.001873,0.000119
631,NORM,NORM,0.998327,NORM,0.999664,0.998327,0.000933,0.000057,0.000569,0.000114
632,CD,CD,0.803500,CD,0.526444,0.131802,0.032975,0.020991,0.803500,0.010731
633,CD,CD,0.984341,CD,0.982638,0.000413,0.014456,0.000480,0.984341,0.000311
634,MI,MI,0.993582,MI,0.992676,0.000029,0.993582,0.002020,0.004220,0.000149
635,MI,MI,0.979266,MI,0.978575,0.000028,0.979266,0.001547,0.019004,0.000155
636,MI,MI,0.954640,MI,0.921902,0.007523,0.954640,0.014809,0.021712,0.001316
637,NORM,NORM,0.999357,NORM,0.999870,0.999357,0.000146,0.000019,0.000449,0.000029
638,NORM,HYP,0.972048,HYP,0.921379,0.005210,0.002049,0.016828,0.003865,0.972048
639,NORM,NORM,0.997550,NORM,0.999505,0.997550,0.000388,0.000051,0.001932,0.000078
640,STTC,STTC,0.632568,STTC,0.762704,0.001950,0.071203,0.632568,0.003517,0.290762
641,MI,MI,0.978457,MI,0.972628,0.001202,0.978457,0.003953,0.015130,0.001258
642,NORM,NORM,0.996879,NORM,0.999369,0.996879,0.000546,0.000075,0.002394,0.000106
643,MI,MI,0.985000,MI,0.984242,0.000027,0.985000,0.001667,0.013200,0.000106
644,NORM,NORM,0.999357,NORM,0.999870,0.999357,0.000146,0.000019,0.000449,0.000029
645,NORM,NORM,0.999357,NORM,0.999870,0.999357,0.000146,0.000019,0.000449,0.000029
646,STTC,STTC,0.585280,STTC,0.591706,0.042313,0.297943,0.585280,0.047524,0.026940
647,CD,CD,0.597994,CD,0.595088,0.001258,0.390156,0.004544,0.597994,0.006049
648,MI,MI,0.948589,MI,0.935501,0.000853,0.948589,0.027097,0.021230,0.002231
649,NORM,NORM,0.999357,NORM,0.999870,0.999357,0.000146,0.000019,0.000449,0.000029
650,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
651,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
652,NORM,NORM,0.996879,NORM,0.999369,0.996879,0.000546,0.000075,0.002394,0.000106
653,STTC,CD,0.548224,NORM,0.704088,0.321470,0.043872,0.025582,0.548224,0.060853
654,NORM,NORM,0.908535,NORM,0.979148,0.908535,0.018689,0.014792,0.052436,0.005548
655,NORM,CD,0.597151,NORM,0.654452,0.282818,0.044236,0.063340,0.597151,0.012456
656,CD,CD,0.940151,CD,0.925545,0.003629,0.050214,0.004564,0.940151,0.001441
657,MI,MI,0.919008,MI,0.888030,0.007670,0.919008,0.014413,0.054437,0.004472
658,MI,CD,0.503288,CD,0.495541,0.002228,0.471107,0.019408,0.503288,0.003969
659,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
660,NORM,NORM,0.884980,NORM,0.973459,0.884980,0.056392,0.011414,0.046330,0.000884
661,NORM,NORM,0.584283,NORM,0.872767,0.584283,0.027355,0.023183,0.354421,0.010758
662,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
663,NORM,NORM,0.999357,NORM,0.999870,0.999357,0.000146,0.000019,0.000449,0.000029
664,NORM,NORM,0.996879,NORM,0.999369,0.996879,0.000546,0.000075,0.002394,0.000106
665,MI,MI,0.969778,MI,0.965046,0.000382,0.969778,0.009454,0.018670,0.001717
666,NORM,NORM,0.999357,NORM,0.999870,0.999357,0.000146,0.000019,0.000449,0.000029
667,CD,CD,0.944803,CD,0.801650,0.045096,0.008733,0.001014,0.944803,0.000354
668,MI,MI,0.950401,MI,0.940158,0.001846,0.950401,0.011327,0.032943,0.003484
669,NORM,NORM,0.998782,NORM,0.999756,0.998782,0.000877,0.000018,0.000263,0.000060
670,NORM,HYP,0.735182,NORM,0.666022,0.217919,0.012507,0.003673,0.030718,0.735182
671,MI,CD,0.785717,CD,0.774769,0.002334,0.194011,0.014445,0.785717,0.003492
672,HYP,STTC,0.524515,NORM,0.565398,0.253330,0.186510,0.524515,0.029597,0.006049
673,NORM,MI,0.789188,MI,0.706360,0.018922,0.789188,0.112843,0.064409,0.014638
674,NORM,NORM,0.979642,NORM,0.995558,0.979642,0.008504,0.003152,0.008621,0.000080
675,NORM,NORM,0.996973,NORM,0.999368,0.996973,0.000904,0.000397,0.001504,0.000222
676,STTC,MI,0.809286,MI,0.706798,0.025391,0.809286,0.112120,0.046069,0.007134
677,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
678,MI,MI,0.845433,MI,0.839099,0.000030,0.845433,0.018148,0.135856,0.000533
679,HYP,HYP,0.444222,STTC,0.588623,0.004507,0.099579,0.437486,0.014206,0.444222
680,STTC,STTC,0.895250,STTC,0.757468,0.076674,0.020253,0.895250,0.004568,0.003255
681,STTC,MI,0.414629,NORM,0.537625,0.214497,0.414629,0.325349,0.020835,0.024691
682,STTC,STTC,0.924960,STTC,0.944073,0.001777,0.058490,0.924960,0.001702,0.013070
683,HYP,HYP,0.985970,HYP,0.941916,0.006506,0.000518,0.002400,0.004606,0.985970
684,NORM,NORM,0.999357,NORM,0.999870,0.999357,0.000146,0.000019,0.000449,0.000029
685,NORM,NORM,0.550726,NORM,0.821005,0.550726,0.055432,0.350652,0.038586,0.004604
686,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
687,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
688,NORM,NORM,0.999357,NORM,0.999870,0.999357,0.000146,0.000019,0.000449,0.000029
689,NORM,NORM,0.974506,NORM,0.994433,0.974506,0.005726,0.004081,0.015130,0.000556
690,NORM,NORM,0.954141,NORM,0.989787,0.954141,0.016682,0.007070,0.021924,0.000183
691,CD,CD,0.995362,CD,0.994951,0.000097,0.004388,0.000110,0.995362,0.000044
692,CD,CD,0.966437,CD,0.901496,0.018216,0.013226,0.000973,0.966437,0.001148
693,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
694,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
695,NORM,STTC,0.890817,STTC,0.725526,0.093413,0.007799,0.890817,0.007319,0.000652
696,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
697,NORM,STTC,0.839036,STTC,0.673874,0.106556,0.032053,0.839036,0.004269,0.018086
698,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
699,MI,MI,0.873248,MI,0.857527,0.003786,0.873248,0.016820,0.094982,0.011164
700,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
701,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
702,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
703,MI,CD,0.996974,CD,0.996628,0.000082,0.002808,0.000093,0.996974,0.000043
704,NORM,NORM,0.815330,NORM,0.946997,0.815330,0.047159,0.100970,0.033633,0.002909
705,NORM,NORM,0.576102,NORM,0.838646,0.576102,0.057325,0.302912,0.058084,0.005577
706,CD,CD,0.992410,CD,0.991821,0.000122,0.006857,0.000421,0.992410,0.000191
707,STTC,STTC,0.908060,STTC,0.916853,0.008059,0.054938,0.908060,0.007900,0.021043
708,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
709,CD,CD,0.523573,CD,0.469933,0.002346,0.221312,0.251352,0.523573,0.001417
710,NORM,STTC,0.443328,NORM,0.588651,0.262216,0.156515,0.443328,0.089436,0.048505
711,STTC,STTC,0.893916,STTC,0.920010,0.003072,0.073529,0.893916,0.005412,0.024071
712,HYP,STTC,0.898553,STTC,0.770988,0.071359,0.011647,0.898553,0.003954,0.014488
713,NORM,NORM,0.908535,NORM,0.979148,0.908535,0.018689,0.014792,0.052436,0.005548
714,CD,CD,0.603730,NORM,0.695151,0.313233,0.014223,0.021754,0.603730,0.047060
715,CD,CD,0.941483,CD,0.791370,0.047868,0.008642,0.001503,0.941483,0.000504
716,HYP,HYP,0.973897,HYP,0.856606,0.021002,0.000378,0.000370,0.004352,0.973897
717,STTC,STTC,0.981922,STTC,0.975828,0.004194,0.012377,0.981922,0.001082,0.000425
718,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
719,NORM,NORM,0.768076,NORM,0.942591,0.768076,0.083394,0.045863,0.043702,0.058966
720,STTC,HYP,0.797663,HYP,0.613173,0.030649,0.016907,0.032979,0.121802,0.797663
721,STTC,STTC,0.885662,STTC,0.730749,0.088452,0.017256,0.885662,0.005878,0.002753
722,NORM,NORM,0.999357,NORM,0.999870,0.999357,0.000146,0.000019,0.000449,0.000029
723,STTC,STTC,0.821000,STTC,0.897190,0.000859,0.026784,0.821000,0.003062,0.148295
724,NORM,NORM,0.999357,NORM,0.999870,0.999357,0.000146,0.000019,0.000449,0.000029
725,NORM,NORM,0.999357,NORM,0.999870,0.999357,0.000146,0.000019,0.000449,0.000029
726,MI,CD,0.345332,STTC,0.377017,0.045457,0.109865,0.336651,0.345332,0.162695
727,MI,MI,0.799352,MI,0.634549,0.056284,0.799352,0.102024,0.025562,0.016778
728,NORM,NORM,0.999357,NORM,0.999870,0.999357,0.000146,0.000019,0.000449,0.000029
729,MI,CD,0.777760,CD,0.792065,0.003720,0.088669,0.013413,0.777760,0.116438
730,NORM,STTC,0.677169,NORM,0.537809,0.243728,0.050381,0.677169,0.020856,0.007866
731,MI,MI,0.594908,MI,0.593956,0.000219,0.594908,0.002007,0.402552,0.000314
732,MI,MI,0.978457,MI,0.972628,0.001202,0.978457,0.003953,0.015130,0.001258
733,NORM,NORM,0.993922,NORM,0.998878,0.993922,0.000405,0.000145,0.003686,0.001841
734,NORM,NORM,0.998782,NORM,0.999756,0.998782,0.000877,0.000018,0.000263,0.000060
735,MI,MI,0.940604,MI,0.937693,0.000086,0.940604,0.006861,0.052114,0.000335
736,NORM,NORM,0.999357,NORM,0.999870,0.999357,0.000146,0.000019,0.000449,0.000029
737,NORM,NORM,0.998782,NORM,0.999756,0.998782,0.000877,0.000018,0.000263,0.000060
738,STTC,MI,0.715713,MI,0.599749,0.042669,0.715713,0.068224,0.161533,0.011861
739,MI,MI,0.762018,MI,0.518442,0.111038,0.762018,0.082747,0.032695,0.011501
740,CD,CD,0.919847,CD,0.742240,0.060127,0.012970,0.005244,0.919847,0.001812
741,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
742,STTC,STTC,0.601053,STTC,0.734448,0.008241,0.010356,0.601053,0.006864,0.373486
743,MI,CD,0.812938,CD,0.733133,0.024196,0.119709,0.036644,0.812938,0.006514
744,NORM,NORM,0.999228,NORM,0.999844,0.999228,0.000222,0.000028,0.000493,0.000029
745,STTC,STTC,0.859114,STTC,0.698206,0.098651,0.022177,0.859114,0.008247,0.011811
746,MI,MI,0.977172,MI,0.974638,0.000300,0.977172,0.004697,0.016145,0.001686
747,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
748,MI,MI,0.989345,MI,0.987186,0.000089,0.989345,0.005298,0.004100,0.001168
749,CD,CD,0.991930,CD,0.991274,0.000148,0.007474,0.000299,0.991930,0.000148
750,CD,STTC,0.433692,STTC,0.519211,0.001428,0.375150,0.433692,0.183492,0.006239
751,NORM,NORM,0.791729,NORM,0.948758,0.791729,0.019418,0.010369,0.176000,0.002483
752,CD,CD,0.987552,CD,0.951820,0.009443,0.002389,0.000553,0.987552,0.000063
753,HYP,HYP,0.957503,HYP,0.780846,0.034323,0.000302,0.004677,0.003195,0.957503
754,NORM,NORM,0.999357,NORM,0.999870,0.999357,0.000146,0.000019,0.000449,0.000029
755,CD,CD,0.517500,CD,0.503623,0.001447,0.412178,0.059487,0.517500,0.009387
756,HYP,HYP,0.984015,HYP,0.925547,0.009325,0.000457,0.000513,0.005691,0.984015
757,HYP,HYP,0.944872,HYP,0.863060,0.010183,0.019020,0.012201,0.013725,0.944872
758,NORM,NORM,0.950324,NORM,0.989001,0.950324,0.013467,0.006728,0.029036,0.000445
759,NORM,STTC,0.516107,NORM,0.730125,0.429454,0.029837,0.516107,0.022810,0.001792
760,HYP,HYP,0.983258,HYP,0.926162,0.008852,0.000996,0.001935,0.004959,0.983258
761,NORM,STTC,0.844817,STTC,0.676693,0.107321,0.021083,0.844817,0.006627,0.020152
762,NORM,NORM,0.996397,NORM,0.999248,0.996397,0.001203,0.000325,0.002002,0.000073
763,CD,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
764,MI,STTC,0.383990,NORM,0.354747,0.111441,0.223026,0.383990,0.143555,0.137989
765,MI,MI,0.981419,MI,0.976820,0.000318,0.981419,0.008637,0.009122,0.000505
766,CD,CD,0.986057,CD,0.955480,0.008045,0.005118,0.000611,0.986057,0.000169
767,NORM,CD,0.818610,CD,0.541396,0.125371,0.013061,0.040871,0.818610,0.002087
768,CD,CD,0.993367,CD,0.977174,0.004165,0.002121,0.000296,0.993367,0.000052
769,STTC,STTC,0.383990,NORM,0.354747,0.111441,0.223026,0.383990,0.143555,0.137989
770,CD,CD,0.699219,CD,0.675652,0.000755,0.181127,0.094952,0.699219,0.023947
771,HYP,MI,0.901247,MI,0.910995,0.000908,0.901247,0.011676,0.027986,0.058183
772,NORM,STTC,0.383990,NORM,0.354747,0.111441,0.223026,0.383990,0.143555,0.137989
773,NORM,NORM,0.999357,NORM,0.999870,0.999357,0.000146,0.000019,0.000449,0.000029
774,MI,MI,0.946730,MI,0.914530,0.005445,0.946730,0.033024,0.014336,0.000464
775,NORM,STTC,0.677169,NORM,0.537809,0.243728,0.050381,0.677169,0.020856,0.007866
776,STTC,STTC,0.937717,STTC,0.956393,0.000288,0.051160,0.937717,0.002502,0.008333
777,MI,MI,0.588275,NORM,0.409756,0.127417,0.588275,0.149607,0.055243,0.079457
778,NORM,MI,0.427916,NORM,0.494045,0.186278,0.427916,0.321685,0.053056,0.011065
779,HYP,MI,0.719577,MI,0.652163,0.022784,0.719577,0.124372,0.015522,0.117744
780,STTC,STTC,0.826342,STTC,0.854097,0.008975,0.115397,0.826342,0.022535,0.026751
781,MI,MI,0.568261,NORM,0.424667,0.135300,0.568261,0.161186,0.061417,0.073835
782,NORM,NORM,0.297185,NORM,0.642642,0.297185,0.223417,0.287459,0.177521,0.014417
783,MI,MI,0.957199,MI,0.939952,0.002957,0.957199,0.016362,0.022885,0.000597
784,NORM,NORM,0.990884,NORM,0.998119,0.990884,0.000812,0.000778,0.006944,0.000582
785,STTC,CD,0.548031,CD,0.482411,0.031402,0.371181,0.037625,0.548031,0.011762
786,NORM,CD,0.927341,CD,0.807784,0.036679,0.028075,0.007502,0.927341,0.000402
787,HYP,MI,0.700325,MI,0.700741,0.000243,0.700325,0.002283,0.289531,0.007618
788,MI,MI,0.983289,MI,0.977626,0.000448,0.983289,0.010182,0.005333,0.000748
789,NORM,STTC,0.524515,NORM,0.565399,0.253330,0.186510,0.524515,0.029597,0.006049
790,MI,MI,0.878610,MI,0.877286,0.000023,0.878610,0.003861,0.116896,0.000610
791,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
792,MI,MI,0.584175,NORM,0.448907,0.143720,0.584175,0.076604,0.151545,0.043956
793,STTC,STTC,0.781010,STTC,0.804956,0.018629,0.098826,0.781010,0.028479,0.073056
794,STTC,STTC,0.982058,STTC,0.984794,0.001099,0.013962,0.982058,0.000549,0.002332
795,STTC,MI,0.720083,MI,0.607497,0.024157,0.720083,0.222944,0.021919,0.010896
796,NORM,NORM,0.999357,NORM,0.999870,0.999357,0.000146,0.000019,0.000449,0.000029
797,NORM,NORM,0.996879,NORM,0.999369,0.996879,0.000546,0.000075,0.002394,0.000106
798,STTC,STTC,0.906510,STTC,0.826435,0.044783,0.043248,0.906510,0.004385,0.001073
799,STTC,STTC,0.516046,STTC,0.590208,0.007083,0.117945,0.516046,0.348305,0.010621
800,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
801,CD,CD,0.986785,CD,0.984142,0.000644,0.011889,0.000485,0.986785,0.000196
802,CD,CD,0.962818,CD,0.871078,0.026246,0.006778,0.003925,0.962818,0.000233
803,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
804,MI,MI,0.954640,MI,0.921902,0.007523,0.954640,0.014809,0.021712,0.001316
805,NORM,NORM,0.999397,NORM,0.999874,0.999397,0.000173,0.000068,0.000344,0.000018
806,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
807,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
808,NORM,NORM,0.908535,NORM,0.979148,0.908535,0.018689,0.014792,0.052436,0.005548
809,NORM,NORM,0.998782,NORM,0.999756,0.998782,0.000877,0.000018,0.000263,0.000060
810,STTC,HYP,0.938353,HYP,0.873650,0.001561,0.002648,0.055237,0.002201,0.938353
811,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
812,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
813,NORM,NORM,0.990871,NORM,0.998121,0.990871,0.000929,0.000375,0.007679,0.000146
814,NORM,MI,0.826304,MI,0.702288,0.032426,0.826304,0.117064,0.022235,0.001972
815,HYP,HYP,0.981669,HYP,0.932661,0.006291,0.000900,0.010286,0.000854,0.981669
816,NORM,MI,0.752030,MI,0.495728,0.127417,0.752030,0.043916,0.061270,0.015367
817,STTC,STTC,0.937897,STTC,0.911815,0.017439,0.014385,0.937897,0.023248,0.007031
818,NORM,NORM,0.999357,NORM,0.999870,0.999357,0.000146,0.000019,0.000449,0.000029
819,CD,CD,0.957207,CD,0.839221,0.035477,0.005848,0.001111,0.957207,0.000357
820,STTC,STTC,0.871965,STTC,0.905718,0.000239,0.126222,0.871965,0.001041,0.000533
821,NORM,CD,0.496347,CD,0.488810,0.001712,0.472576,0.024485,0.496347,0.004880
822,MI,MI,0.964449,MI,0.960309,0.000820,0.964449,0.003730,0.029509,0.001493
823,NORM,NORM,0.999357,NORM,0.999870,0.999357,0.000146,0.000019,0.000449,0.000029
824,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
825,STTC,STTC,0.835484,STTC,0.881573,0.000193,0.138473,0.835484,0.007624,0.018225
826,NORM,NORM,0.358946,NORM,0.737163,0.358946,0.115508,0.180108,0.094806,0.250632
827,NORM,NORM,0.998782,NORM,0.999756,0.998782,0.000877,0.000018,0.000263,0.000060
828,NORM,NORM,0.999228,NORM,0.999844,0.999228,0.000222,0.000028,0.000493,0.000029
829,NORM,NORM,0.999357,NORM,0.999870,0.999357,0.000146,0.000019,0.000449,0.000029
830,CD,CD,0.760237,CD,0.731270,0.001979,0.143517,0.083965,0.760237,0.010302
831,CD,CD,0.556973,CD,0.510904,0.002374,0.130447,0.244483,0.556973,0.065722
832,NORM,NORM,0.960116,NORM,0.990304,0.960116,0.005220,0.017141,0.015990,0.001533
833,NORM,NORM,0.999357,NORM,0.999870,0.999357,0.000146,0.000019,0.000449,0.000029
834,MI,MI,0.945347,MI,0.945098,0.000044,0.945347,0.000316,0.054167,0.000126
835,HYP,HYP,0.943290,HYP,0.858478,0.007746,0.003095,0.040341,0.005527,0.943290
836,HYP,STTC,0.524515,NORM,0.565398,0.253330,0.186510,0.524515,0.029597,0.006049
837,STTC,MI,0.642852,MI,0.562216,0.000439,0.642852,0.343943,0.005346,0.007419
838,MI,MI,0.973146,MI,0.964716,0.001673,0.973146,0.005295,0.019605,0.000281
839,MI,MI,0.752030,MI,0.495728,0.127417,0.752030,0.043916,0.061270,0.015367
840,MI,MI,0.947422,MI,0.933569,0.000168,0.947422,0.034696,0.016605,0.001109
841,STTC,STTC,0.383990,NORM,0.354747,0.111441,0.223026,0.383990,0.143555,0.137989
842,CD,CD,0.893585,CD,0.873764,0.005666,0.090245,0.005011,0.893585,0.005493
843,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
844,NORM,NORM,0.979642,NORM,0.995558,0.979642,0.008504,0.003152,0.008621,0.000080
845,NORM,NORM,0.998189,NORM,0.999629,0.998189,0.001037,0.000176,0.000445,0.000153
846,CD,CD,0.866386,CD,0.853701,0.002460,0.111867,0.015348,0.866386,0.003940
847,HYP,HYP,0.987198,HYP,0.932840,0.008660,0.001287,0.001451,0.001404,0.987198
848,CD,CD,0.461708,CD,0.415836,0.003571,0.196851,0.277241,0.461708,0.060629
849,NORM,NORM,0.903259,NORM,0.978349,0.903259,0.007475,0.010174,0.073038,0.006055
850,MI,MI,0.815298,MI,0.812717,0.000409,0.815298,0.006075,0.175228,0.002990
851,CD,NORM,0.529805,NORM,0.810416,0.529805,0.085780,0.347611,0.030768,0.006037
852,NORM,NORM,0.979642,NORM,0.995558,0.979642,0.008504,0.003152,0.008621,0.000080
853,NORM,NORM,0.998189,NORM,0.999629,0.998189,0.001037,0.000176,0.000445,0.000153
854,CD,MI,0.560356,MI,0.556425,0.000430,0.560356,0.017819,0.415017,0.006379
855,HYP,CD,0.662345,CD,0.658817,0.000861,0.311568,0.013713,0.662345,0.011513
856,CD,STTC,0.763886,STTC,0.621927,0.107458,0.092730,0.763886,0.030083,0.005842
857,NORM,NORM,0.996879,NORM,0.999369,0.996879,0.000546,0.000075,0.002394,0.000106
858,MI,STTC,0.834908,STTC,0.884037,0.004175,0.064676,0.834908,0.016825,0.079417
859,CD,CD,0.983299,CD,0.978606,0.001227,0.014467,0.000370,0.983299,0.000637
860,NORM,NORM,0.996879,NORM,0.999369,0.996879,0.000546,0.000075,0.002394,0.000106
861,MI,MI,0.954551,MI,0.932127,0.004045,0.954551,0.022049,0.015791,0.003563
862,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
863,HYP,HYP,0.989039,HYP,0.950432,0.005657,0.000370,0.002993,0.001942,0.989039
